id	unitCode	title	record_ID	metadata_usage	data_source	object_type	Date
edanmdm-nmah_1594605	NMAH	certified proof	nmah_1594605	{'access': 'CC0'}	National Museum of American History	['Exchange Medium', 'certified proof']	
edanmdm-nmah_1610998	NMAH	certified proof	nmah_1610998	{'access': 'CC0'}	National Museum of American History	['Exchange Medium', 'certified proof']	
edanmdm-nmah_1804990	NMAH	1 Billon Trachy, Byzantine Empire, 1195 -	nmah_1804990	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1195 -
edanmdm-nmah_975149	NMAH	medal	nmah_975149	{'access': 'CC0'}	National Museum of American History	['Medal; Jetton; Personal', 'Medals']	1896
edanmdm-nmah_975059	NMAH	medal	nmah_975059	{'access': 'CC0'}	National Museum of American History	['Medal; Personal', 'Medals']	1909
edanmdm-nmah_1967095	NMAH	25 Kopeks, Russia, 1854	nmah_1967095	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1854
edanmdm-nmah_973294	NMAH	medal	nmah_973294	{'access': 'CC0'}	National Museum of American History	['Medal; Personal', 'Medals']	
edanmdm-nmah_759430	NMAH	Lauste, 2-Carbon Ball Microphones. (Danjhill)	nmah_759430	{'access': 'CC0'}	National Museum of American History	['microphones', 'Lauste: Danjhill Carbon Ball Microphones']	1904-1913
edanmdm-nmah_759451	NMAH	Photographophon (Reconstructed)	nmah_759451	{'access': 'CC0'}	National Museum of American History	['Photographophon (Ernst Ruhmer)', 'Audio equipment']	
edanmdm-nmah_1415769	NMAH	Bull's-eye No. 2, Model D	nmah_1415769	{'access': 'CC0'}	National Museum of American History	['Cameras (photographic equipment)']	1890's
edanmdm-nmah_759199	NMAH	Kodak, Field Case For Medallion 8mm Camera	nmah_759199	{'access': 'CC0'}	National Museum of American History	['Field Case', 'Field Box, Camera']	
edanmdm-nmah_1168434	NMAH	plate, anthracene	nmah_1168434	{'access': 'CC0'}	National Museum of American History	['Plate, Anthracene; Still', 'Plate, Anthracene']	
edanmdm-nmah_1815949	NMAH	Fire at the Atlantic Refining Company	nmah_1815949	{'access': 'CC0'}	National Museum of American History	['Photographs']	1884-05-23
edanmdm-nmah_1102079	NMAH	stereoscope	nmah_1102079	{'access': 'CC0'}	National Museum of American History	['Stereoscope; Still', 'Stereoscopes']	
edanmdm-nmah_1691875	NMAH	[Caroline Kennedy and John F. Kennedy]	nmah_1691875	{'access': 'CC0'}	National Museum of American History	['Photographs']	1961
edanmdm-nmah_758617	NMAH	"Gene Porter, author's house ""Limberlost"""	nmah_758617	{'access': 'CC0'}	National Museum of American History	['Photographs']	
edanmdm-nmah_758631	NMAH	Dohery home	nmah_758631	{'access': 'CC0'}	National Museum of American History	['Photographs']	
edanmdm-nmah_756458	NMAH	Glass Plate Negative	nmah_756458	{'access': 'CC0'}	National Museum of American History	['Photographs']	
edanmdm-nmah_758633	NMAH	Glass Plate Negative	nmah_758633	{'access': 'CC0'}	National Museum of American History	['Photographs']	
edanmdm-nmah_500784	NMAH	memo	nmah_500784	{'access': 'CC0'}	National Museum of American History	['memo']	1951
edanmdm-nmah_530229	NMAH	invitation	nmah_530229	{'access': 'CC0'}	National Museum of American History	['Invitation']	
edanmdm-nmah_524575	NMAH	advertisement	nmah_524575	{'access': 'CC0'}	National Museum of American History	['Advertisements']	c1973
edanmdm-nmah_499217	NMAH	pillow	nmah_499217	{'access': 'CC0'}	National Museum of American History	['Pillows']	
edanmdm-nmah_1132127	NMAH	button	nmah_1132127	{'access': 'CC0'}	National Museum of American History	['Button']	
edanmdm-nmah_505476	NMAH	medal	nmah_505476	{'access': 'CC0'}	National Museum of American History	['Medals']	
edanmdm-nmah_506896	NMAH	pin	nmah_506896	{'access': 'CC0'}	National Museum of American History	['Pins (fasteners)']	
edanmdm-nmah_521794	NMAH	President Ford '76	nmah_521794	{'access': 'CC0'}	National Museum of American History	['Packet']	
edanmdm-nmah_1694896	NMAH	Book	nmah_1694896	{'access': 'CC0'}	National Museum of American History	['Books']	
edanmdm-nmah_627860	NMAH	knitting	nmah_627860	{'access': 'CC0'}	National Museum of American History	['Knitting', 'knitting']	
edanmdm-nmah_622650	NMAH	Silk fabric sample; Portugal; 1876	nmah_622650	{'access': 'CC0'}	National Museum of American History	['fabric sample']	ca. 1876
edanmdm-nmah_643597	NMAH	sample card, wool	nmah_643597	{'access': 'CC0'}	National Museum of American History	['Sample Card, Wool']	
edanmdm-nmah_1971149	NMAH	fabric sample	nmah_1971149	{'access': 'CC0'}	National Museum of American History	['fabric sample']	
edanmdm-nmah_1924188	NMAH	yarn, sample of	nmah_1924188	{'access': 'CC0'}	National Museum of American History	['yarn, sample of']	
edanmdm-nmah_1935491	NMAH	fibers, batch of	nmah_1935491	{'access': 'CC0'}	National Museum of American History	['fibers, batch of']	
edanmdm-nmah_1937074	NMAH	Bundle of bark? fiber; Butea frondosa; India	nmah_1937074	{'access': 'CC0'}	National Museum of American History	['plant fiber', 'fiber bundle']	
edanmdm-nmah_648495	NMAH	ramie sliver, carded	nmah_648495	{'access': 'CC0'}	National Museum of American History	['Ramie Sliver, Carded']	
edanmdm-nmah_628782	NMAH	pillow case, white work	nmah_628782	{'access': 'CC0'}	National Museum of American History	['Embroidery, White Work', 'pillow case, white work']	
edanmdm-nmah_628278	NMAH	collar, white work	nmah_628278	{'access': 'CC0'}	National Museum of American History	['Embroidery, White Work', 'collar, white work']	
edanmdm-nmah_1080537	NMAH	sample book, hamilton	nmah_1080537	{'access': 'CC0'}	National Museum of American History	['Sample Book, Hamilton']	
edanmdm-nmah_633013	NMAH	yarn, metallic	nmah_633013	{'access': 'CC0'}	National Museum of American History	['Yarn, Metallic']	
edanmdm-nmah_1092880	NMAH	scissors	nmah_1092880	{'access': 'CC0'}	National Museum of American History	['Scissors']	
edanmdm-nmah_1070708	NMAH	cleaner, cotton	nmah_1070708	{'access': 'CC0'}	National Museum of American History	['Cleaner, Cotton']	1879-11-11
edanmdm-nmah_1070845	NMAH	brusher	nmah_1070845	{'access': 'CC0'}	National Museum of American History	['Brusher']	
edanmdm-nmah_1073320	NMAH	yarn delivery apparatus	nmah_1073320	{'access': 'CC0'}	National Museum of American History	['Yarn Delivery Apparatus']	1866-06-05
edanmdm-nmah_1819066	NMAH	loom	nmah_1819066	{'access': 'CC0'}	National Museum of American History	['Looms (textile tools)']	
edanmdm-nmah_1069927	NMAH	embroidery machine	nmah_1069927	{'access': 'CC0'}	National Museum of American History	['Embroidery Machine']	1881-10-04
edanmdm-nmah_633734	NMAH	shuttle	nmah_633734	{'access': 'CC0'}	National Museum of American History	['Shuttles (textile tools)']	1870-01-25
edanmdm-nmah_628037	NMAH	attachment, sewing machine	nmah_628037	{'access': 'CC0'}	National Museum of American History	['Attachment, Sewing Machine']	
edanmdm-nmah_748899	NMAH	1896 Olympic Bronze Participation Medal	nmah_748899	{'access': 'CC0'}	National Museum of American History	['Medal; Commemorative', 'medal, olympic', 'medal, olympics', 'Medals']	1896
edanmdm-nmah_953988	NMAH	medal	nmah_953988	{'access': 'CC0'}	National Museum of American History	['Medal; Art', 'Medals']	
edanmdm-nmah_1068898	NMAH	Stone Pendant	nmah_1068898	{'access': 'CC0'}	National Museum of American History	['Stone Pendent Human Head', 'Stone Pendent Human Head; South America; Peru', 'alternative currency']	n.d.
edanmdm-nmah_916957	NMAH	1 Mohur	nmah_916957	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1057 (21)
edanmdm-nmah_991646	NMAH	token	nmah_991646	{'access': 'CC0'}	National Museum of American History	['Token; Store Card', 'Tokens']	
edanmdm-nmah_1335637	NMAH	Fatal Letter; The Great American Eagle	nmah_1335637	{'access': 'CC0'}	National Museum of American History	['Sound recordings']	
edanmdm-nmah_1391303	NMAH	button, Minnesota League of Disabled Voters	nmah_1391303	{'access': 'CC0'}	National Museum of American History	['button', 'disability awareness']	n.d.
edanmdm-nmah_1091599	NMAH	1 Cent, United States, 1956	nmah_1091599	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1956
edanmdm-nmah_1438067	NMAH	forceps; surgical set	nmah_1438067	{'access': 'CC0'}	National Museum of American History	['surgical set', 'forceps']	
edanmdm-nmah_1155249	NMAH	1952 - Sewing Machine; Malcolm Park for Singer	nmah_1155249	{'access': 'CC0'}	National Museum of American History	['Sewing machines (equipment)']	1952
edanmdm-nmah_1740867	NMAH	certified proof	nmah_1740867	{'access': 'CC0'}	National Museum of American History	['Exchange Medium', 'certified proof']	
edanmdm-nmah_1741381	NMAH	certified proof	nmah_1741381	{'access': 'CC0'}	National Museum of American History	['Exchange Medium', 'certified proof']	
edanmdm-nmah_781783	NMAH	Cereus Berlandieri	nmah_781783	{'access': 'CC0'}	National Museum of American History	['Engravings (prints)', 'Print; Engraving', 'Prints']	
edanmdm-nmah_784335	NMAH	Reveries of a Bachelor	nmah_784335	{'access': 'CC0'}	National Museum of American History	['Print; Relief; Wood Engraving', 'Prints']	
edanmdm-nmah_783275	NMAH	print	nmah_783275	{'access': 'CC0'}	National Museum of American History	['Print; Relief; Wood Engraving', 'Prints']	
edanmdm-nmah_1322397	NMAH	print	nmah_1322397	{'access': 'CC0'}	National Museum of American History	['Prints']	
edanmdm-nmah_652286	NMAH	screw box	nmah_652286	{'access': 'CC0'}	National Museum of American History	['Screw Box; Woodworking; Rotary & Screw-Based Tools; Hand Tools', 'Screw Box']	
edanmdm-nmah_463633	NMAH	insignia	nmah_463633	{'access': 'CC0'}	National Museum of American History	['Insignia; Navy; Shoulder Board; Vice Admiral; Of, Line', 'Insignias']	
edanmdm-nmah_386646	NMAH	insignia	nmah_386646	{'access': 'CC0'}	National Museum of American History	['Insignias', 'Insignia; Army; Chevron; Rgt; Quartermaster Sergeant; Enlisted Man']	
edanmdm-nmah_447483	NMAH	insignia	nmah_447483	{'access': 'CC0'}	National Museum of American History	['Insignias', 'Insignia; Army; Chevron; Corporal; Enlisted']	
edanmdm-nmah_440367	NMAH	trousers	nmah_440367	{'access': 'CC0'}	National Museum of American History	['Trousers; Man; Army; Enlisted Man', 'Trousers']	
edanmdm-nmah_390466	NMAH	insignia	nmah_390466	{'access': 'CC0'}	National Museum of American History	['Insignia; Army; Shoulder Sleeve; Div 83', 'Insignias']	
edanmdm-nmah_447983	NMAH	With the Second Tunnellers Near Nieuport, August 1917	nmah_447983	{'access': 'CC0'}	National Museum of American History	['Prints']	
edanmdm-nmah_687309	NMAH	Springfield Armory Model 1881 U.S. Trapdoor Shotgun	nmah_687309	{'access': 'CC0'}	National Museum of American History	['shotgun, trapdoor']	ca 1881
edanmdm-nmah_403735	NMAH	cartridges, group of	nmah_403735	{'access': 'CC0'}	National Museum of American History	['Cartridges, Group of; Center Fire; 11 Mm', 'Cartridges, Group of']	
edanmdm-nmah_445511	NMAH	Army Artillery Corporal’s Trousers, Model 1860, Type II	nmah_445511	{'access': 'CC0'}	National Museum of American History	['Trousers; Man; Army; Artillery; Corporal; Enlisted Man', 'Trousers']	1864
edanmdm-nmah_444573	NMAH	Model 1854; Red Seal Sample; Dismounted	nmah_444573	{'access': 'CC0'}	National Museum of American History	['Trousers; Man; Army; Enlisted Man', 'Trousers']	
edanmdm-nmah_1359099	NMAH	General Electric experimental Hull magnetron	nmah_1359099	{'access': 'CC0'}	National Museum of American History	['magnetron', 'diode', 'Electron Tube, Diode']	1921
edanmdm-nmah_996120	NMAH	Thomson-Houston based carbon lamp	nmah_996120	{'access': 'CC0'}	National Museum of American History	['Light Bulb', 'Incandescent lamps (lighting device components)']	ca.1900
edanmdm-nmah_712200	NMAH	Keyed Mather-type lamp sicket	nmah_712200	{'access': 'CC0'}	National Museum of American History	['Socket with Switch; Components; Power and Lighting; Power and Lighting', 'Socket with Switch', 'lamp socket']	
edanmdm-nmah_709597	NMAH	W. J. Hammer incandescent lamp changer	nmah_709597	{'access': 'CC0'}	National Museum of American History	['Lamp Attachement Device', 'lamp changer']	
edanmdm-nmah_701364	NMAH	Raytheon type X99 vacuum tube	nmah_701364	{'access': 'CC0'}	National Museum of American History	['Electron Tube', 'vacuum tube']	
edanmdm-nmah_701826	NMAH	EIMAC type 3-C-24 vacuum tube	nmah_701826	{'access': 'CC0'}	National Museum of American History	['Electron Tube', 'vacuum tube']	
edanmdm-nmah_704706	NMAH	Western Electric type 212-D vacuum tube	nmah_704706	{'access': 'CC0'}	National Museum of American History	['Electron Tube, Triode', 'Electron Tube, Triode; Electron Tubes', 'triode']	
edanmdm-nmah_705083	NMAH	Eveready-Raytheon Majestic type BH diode	nmah_705083	{'access': 'CC0'}	National Museum of American History	['diode', 'Electron Tube, Diode; Electron Tubes', 'Electron Tube, Diode']	
edanmdm-nmah_996176	NMAH	Carbon Lamp	nmah_996176	{'access': 'CC0'}	National Museum of American History	['Light Bulb', 'Incandescent lamps (lighting device components)']	
edanmdm-nmah_704880	NMAH	"Dumont type 5RP2A 5"" CRT"	nmah_704880	{'access': 'CC0'}	National Museum of American History	['Electron Tube, CRT', 'cathode ray tube', 'Electron Tube, CRT; Electron Tubes']	
edanmdm-nmah_709643	NMAH	Actiono-Hydrometer	nmah_709643	{'access': 'CC0'}	National Museum of American History	['Hydrometer; Measuring Devices', 'Hydrometer']	
edanmdm-nmah_891252	NMAH	Weston model 784 high frequency decibel meter	nmah_891252	{'access': 'CC0'}	National Museum of American History	['Meter, High Frequency Db', 'meter, frequency', 'frequency meter']	
edanmdm-nmah_1367665	NMAH	Teletype Corp. page printer	nmah_1367665	{'access': 'CC0'}	National Museum of American History	['teletype receiver', 'telegraph receiver']	
edanmdm-nmah_891497	NMAH	type 41 single current relay	nmah_891497	{'access': 'CC0'}	National Museum of American History	['relay', 'telegraph relay', 'single current relay']	1935
edanmdm-nmah_804148	NMAH	rocker	nmah_804148	{'access': 'CC0'}	National Museum of American History	['Rocker; Printmaking; Mezzotint', 'Rocker']	
edanmdm-nmah_796726	NMAH	print	nmah_796726	{'access': 'CC0'}	National Museum of American History	['Print; Photomechanical Relief', 'Prints']	
edanmdm-nmah_800354	NMAH	(...) Parish of Chewton	nmah_800354	{'access': 'CC0'}	National Museum of American History	['Print; Photomechanical Lithography', 'Prints']	
edanmdm-nmah_822925	NMAH	Vienna Exhibition 1873	nmah_822925	{'access': 'CC0'}	National Museum of American History	['Print; Photomechanical Lithography', 'Prints']	
edanmdm-nmah_794523	NMAH	Theodolite Wagon	nmah_794523	{'access': 'CC0'}	National Museum of American History	['Print; Photomechanical Lithography', 'Prints']	
edanmdm-nmah_823812	NMAH	Dr Louis Feuchtwanger	nmah_823812	{'access': 'CC0'}	National Museum of American History	['Print; Photogravure', 'Prints']	
edanmdm-nmah_1695270	NMAH	Medieval musicians	nmah_1695270	{'access': 'CC0'}	National Museum of American History	['Collotype', 'print, progressive yellow and red']	
edanmdm-nmah_460185	NMAH	Survival Suit	nmah_460185	{'access': 'CC0'}	National Museum of American History	['Coveralls', 'Coveralls; Man']	
edanmdm-nmah_1865811	NMAH	wooden jack	nmah_1865811	{'access': 'CC0'}	National Museum of American History	['wooden jack']	
edanmdm-nmah_466835	NMAH	insignia	nmah_466835	{'access': 'CC0'}	National Museum of American History	['Insignias', 'Insignia; Ms; Emblem; Officer']	
edanmdm-nmah_466214	NMAH	insignia	nmah_466214	{'access': 'CC0'}	National Museum of American History	['Insignias', 'Insignia; Navy; Cap; Officer']	
edanmdm-nmah_431081	NMAH	Belt, Waist	nmah_431081	{'access': 'CC0'}	National Museum of American History	['Belts (costume accessories)', 'Belt; Man; Army']	
edanmdm-nmah_447034	NMAH	insignia	nmah_447034	{'access': 'CC0'}	National Museum of American History	['Insignia; Militia, Hr; Beltplate, Waist', 'Insignias']	
edanmdm-nmah_395389	NMAH	insignia	nmah_395389	{'access': 'CC0'}	National Museum of American History	['Insignia; Army; Cap; Ordnance', 'Insignias']	
edanmdm-nmah_387947	NMAH	insignia	nmah_387947	{'access': 'CC0'}	National Museum of American History	['Insignias', 'Insignia; Militia, National Fencibles; Cap Plate']	
edanmdm-nmah_388092	NMAH	insignia	nmah_388092	{'access': 'CC0'}	National Museum of American History	['Insignias', 'Insignia; Army, National Guard, Pennsylvania; Cap; Infantry; Co a, Rgt 6; Officer']	
edanmdm-nmah_388199	NMAH	insignia	nmah_388199	{'access': 'CC0'}	National Museum of American History	['Insignias', 'Insignia; Army, National Guard, Pennsylvania; Cap; Infantry; Co a, Rgt 13; Officer']	
